source_acronym,source_structure_id,n_units_sampled,match_quality,matched_injection_acronym,matched_injection_structure_id,match_note,n_injection_experiments,target_structure_id,target_acronym,n_unionize_experiments,mean_projection_density,median_projection_density,mean_projection_energy,median_projection_energy,mean_normalized_projection_volume,median_normalized_projection_volume
VISrl,417,92,exact,VISrl,417,Exact injection_structure_ids match.,22,312782616,VISrl5,22,0.14095424995654665,0.075466761979769,558.021374592119,96.5189082996547,0.21196037275218024,0.1449603999378705
VISrl,417,92,exact,VISrl,417,Exact injection_structure_ids match.,22,312782612,VISrl4,22,0.13141246025553122,0.0830375059880991,526.83203887453,115.88474618542949,0.10455654383980606,0.0939363633072351
VISrl,417,92,exact,VISrl,417,Exact injection_structure_ids match.,22,312782604,VISrl1,22,0.13070674089345674,0.0919397845864296,399.2812692516267,132.656722128182,0.17969316075883585,0.10807541988608299
VISrl,417,92,exact,VISrl,417,Exact injection_structure_ids match.,22,312782570,VISa6b,22,0.08745991319199568,0.0417564594306234,204.65077103252318,28.0177560028272,0.025267835222776286,0.016870340215687
VISrl,417,92,exact,VISrl,417,Exact injection_structure_ids match.,22,649,VISal6b,22,0.08409708297134501,0.040211279357340604,171.4190868182896,21.4385395050049,0.013189076486528827,0.0089941417922841
VISrl,417,92,exact,VISrl,417,Exact injection_structure_ids match.,22,601,VISal6a,22,0.08208459183435061,0.0297474879370484,196.34096258528314,19.77902507053735,0.06085937902366073,0.0345756980982045
VISrl,417,92,exact,VISrl,417,Exact injection_structure_ids match.,22,22,PTLp,22,0.07816230247026078,0.048932174545421245,226.63960529568956,56.16705161065585,1.444403265508401,0.9820019468128455
VISrl,417,92,exact,VISrl,417,Exact injection_structure_ids match.,22,1074,VISal1,22,0.07314530087464095,0.02789376728054765,196.74951113406578,19.85300064086915,0.06997601652202637,0.0365032804761968
VISrl,417,92,exact,VISrl,417,Exact injection_structure_ids match.,22,905,VISal2/3,22,0.06989851741767343,0.0181054063141346,162.96160821429575,12.27021803279985,0.10558121328680034,0.032264014366147356
VISrl,417,92,exact,VISrl,417,Exact injection_structure_ids match.,22,312782566,VISa6a,22,0.0697033420678649,0.025569518798597347,185.06885744735885,19.28601504541765,0.10907081359884585,0.0694834609229118
VISrl,417,92,exact,VISrl,417,Exact injection_structure_ids match.,22,402,VISal,22,0.06906668244203723,0.02127608510957155,168.12227485726532,14.00677105094715,0.37773424320190585,0.182017631627711
VISrl,417,92,exact,VISrl,417,Exact injection_structure_ids match.,22,986,ccs,22,0.0674446626353506,0.03881433836163365,185.47121638021463,33.7376232147217,0.46495095347095605,0.2835281093426665
VISrl,417,92,exact,VISrl,417,Exact injection_structure_ids match.,22,233,VISal5,22,0.0618206965581572,0.0114245740696788,150.54042292831528,8.75417327880859,0.0860653440340947,0.03962318173748555
VISrl,417,92,exact,VISrl,417,Exact injection_structure_ids match.,22,461,SSp-tr6b,22,0.06133466599440076,0.022214963100850603,121.09998780124351,12.65463065007075,0.0187230186453863,0.0100767548232603
VISrl,417,92,exact,VISrl,417,Exact injection_structure_ids match.,22,1114,VISal4,22,0.06064802865309043,0.01328027434647085,149.7502763298181,9.71992683410642,0.04206321384879468,0.01454605813444265
VISrl,417,92,exact,VISrl,417,Exact injection_structure_ids match.,22,312782582,VISli2/3,22,0.052285920986242324,0.02195484657096585,105.56616583772542,15.220654487609849,0.05809952799428733,0.02412520323596795
VISrl,417,92,exact,VISrl,417,Exact injection_structure_ids match.,22,312782586,VISli4,22,0.050006943430224375,0.016726208336335202,109.60598270741397,12.24694824642545,0.02471801814614101,0.00980783625270305
VISrl,417,92,exact,VISrl,417,Exact injection_structure_ids match.,22,312782546,VISa,22,0.04976573958001911,0.0157482916351874,120.72870755669653,15.418935986764,0.5430725634156524,0.273348297332903
VISrl,417,92,exact,VISrl,417,Exact injection_structure_ids match.,22,312782578,VISli1,22,0.04937353884352976,0.02369060926139355,128.7901769283596,16.21914979338695,0.038135594281484546,0.01546137580434405
VISrl,417,92,exact,VISrl,417,Exact injection_structure_ids match.,22,441,VISam6b,22,0.04912872894087207,0.012282997997298251,70.21819172005803,7.01796817779541,0.007482487457176137,0.00298918438609115
VISrl,417,92,exact,VISrl,417,Exact injection_structure_ids match.,22,312782554,VISa2/3,22,0.04891154111652832,0.0147039922885597,107.2849853098489,11.44769844956315,0.1659325720745835,0.05963989542257525
VISrl,417,92,exact,VISrl,417,Exact injection_structure_ids match.,22,981,SSp-bfd1,22,0.045796573144269964,0.01219487974635975,101.50847232836033,8.50721502304077,0.34887267461269617,0.20745898758529002
VISrl,417,92,exact,VISrl,417,Exact injection_structure_ids match.,22,312782574,VISli,22,0.04398660934393205,0.01819294936099275,91.73300158838327,12.846432796074051,0.19308628528376298,0.11318800402122134
VISrl,417,92,exact,VISrl,417,Exact injection_structure_ids match.,22,312782550,VISa1,22,0.04381530856559788,0.0139930392615497,98.39763403248769,11.79491486476315,0.0838668639488563,0.040634161971810245
VISrl,417,92,exact,VISrl,417,Exact injection_structure_ids match.,22,1066,VISam2/3,22,0.04365744072452778,0.01278890903979245,68.6667409643634,9.50516939163207,0.07561652446441365,0.033404063293962755
VISrl,417,92,exact,VISrl,417,Exact injection_structure_ids match.,22,1062,SSp-bfd6b,22,0.04280459839941915,0.018241603546062198,91.54334722366285,8.21397399902344,0.05537328846567936,0.02535523353136175
VISl,409,73,exact,VISl,409,Exact injection_structure_ids match.,68,74,VISl6a,68,0.10543810906437891,0.040718905819673246,297.89245711415685,44.25553703308105,0.21083867518413196,0.1500221316287515
VISl,409,73,exact,VISl,409,Exact injection_structure_ids match.,68,613,VISl5,68,0.10195499582886645,0.04112413130217925,326.2568925849863,71.22261762523125,0.36371812001318693,0.2217838578730805
VISl,409,73,exact,VISl,409,Exact injection_structure_ids match.,68,409,VISl,68,0.09665360838395348,0.03990847339022925,286.10774501461106,49.0451588340169,1.1960592305747049,0.7792551761140301
VISl,409,73,exact,VISl,409,Exact injection_structure_ids match.,68,121,VISl6b,68,0.09518244025629131,0.0394290051406313,245.3402637945692,33.34484672546385,0.038595471431072406,0.02529947603722455
VISl,409,73,exact,VISl,409,Exact injection_structure_ids match.,68,973,VISl2/3,68,0.09341965879393958,0.03070124704390765,245.62406047818118,24.6207811428485,0.2527463809915198,0.126285036662854
VISl,409,73,exact,VISl,409,Exact injection_structure_ids match.,68,421,VISl1,68,0.09219449292997728,0.036269376953392246,287.22724393433106,34.8661234645769,0.1833027593490565,0.10051815581486315
VISl,409,73,exact,VISl,409,Exact injection_structure_ids match.,68,573,VISl4,68,0.09137432943484232,0.0330413077026606,295.51290673849763,44.45605079216685,0.1468578236057373,0.08741848267031765
VISl,409,73,exact,VISl,409,Exact injection_structure_ids match.,68,312782594,VISli6a,68,0.0800624307690232,0.018968479707837098,196.38839487978376,15.86170292785825,0.057715365547322504,0.0280883413346174
VISl,409,73,exact,VISl,409,Exact injection_structure_ids match.,68,312782598,VISli6b,68,0.07677718753133472,0.0245904849360674,165.92951791756488,13.63970708847045,0.012032227254825008,0.006316675974829249
VISl,409,73,exact,VISl,409,Exact injection_structure_ids match.,68,312782590,VISli5,68,0.0689157376818613,0.0120530673290676,169.0147784393203,10.705135087184,0.0933237530433401,0.045008083114806405
